2018-12-01 17:49:34,124 INFO Loading configuration file: /tmp/nfvbench/nfvbench_config.cfg
2018-12-01 17:49:34,158 INFO EXT chain with OpenStack mode disabled
2018-12-01 17:49:34,158 INFO -c /tmp/nfvbench/nfvbench_config.cfg --rate ndr --flow-count 1024 --duration 30 --json /tmp/nfvbench/vsc_8c2n_ndr-1.json
2018-12-01 17:49:34,160 INFO Connecting to TRex (127.0.0.1)...
2018-12-01 17:49:34,295 INFO Connected to TRex
2018-12-01 17:49:34,295 INFO    Port 0: Device 158b speed=25Gbps mac=3c:fd:fe:bd:f8:60 pci=0000:3b:00.0 driver=net_i40e
2018-12-01 17:49:34,295 INFO    Port 1: Device 158b speed=25Gbps mac=3c:fd:fe:bd:f8:61 pci=0000:3b:00.1 driver=net_i40e
2018-12-01 17:49:34,296 INFO ChainRunner initialized
2018-12-01 17:49:34,296 INFO Starting 8xEXT benchmark...
2018-12-01 17:49:34,401 INFO Polling ARP until successful...
2018-12-01 17:49:34,619 INFO    ARP: port=0 chain=0 src IP=172.16.10.100 dst IP=172.16.10.10 -> MAC=52:54:00:00:00:aa
2018-12-01 17:49:34,619 INFO    ARP: port=0 chain=1 src IP=172.16.10.101 dst IP=172.16.10.11 -> MAC=52:54:01:00:00:aa
2018-12-01 17:49:34,619 INFO    ARP: port=0 chain=2 src IP=172.16.10.102 dst IP=172.16.10.12 -> MAC=52:54:02:00:00:aa
2018-12-01 17:49:34,619 INFO    ARP: port=0 chain=3 src IP=172.16.10.103 dst IP=172.16.10.13 -> MAC=52:54:03:00:00:aa
2018-12-01 17:49:34,619 INFO    ARP: port=0 chain=4 src IP=172.16.10.104 dst IP=172.16.10.14 -> MAC=52:54:04:00:00:aa
2018-12-01 17:49:34,619 INFO    ARP: port=0 chain=5 src IP=172.16.10.105 dst IP=172.16.10.15 -> MAC=52:54:05:00:00:aa
2018-12-01 17:49:34,619 INFO    ARP: port=0 chain=6 src IP=172.16.10.106 dst IP=172.16.10.16 -> MAC=52:54:06:00:00:aa
2018-12-01 17:49:34,619 INFO    ARP: port=0 chain=7 src IP=172.16.10.107 dst IP=172.16.10.17 -> MAC=52:54:07:00:00:aa
2018-12-01 17:49:34,619 INFO ARP resolved successfully for port 0
2018-12-01 17:49:37,634 INFO    ARP: port=1 chain=0 src IP=172.16.20.100 dst IP=172.16.20.10 -> MAC=52:54:00:00:00:bb
2018-12-01 17:49:37,634 INFO    ARP: port=1 chain=1 src IP=172.16.20.101 dst IP=172.16.20.11 -> MAC=52:54:01:00:00:bb
2018-12-01 17:49:37,634 INFO    ARP: port=1 chain=2 src IP=172.16.20.102 dst IP=172.16.20.12 -> MAC=52:54:02:00:00:bb
2018-12-01 17:49:37,634 INFO    ARP: port=1 chain=3 src IP=172.16.20.103 dst IP=172.16.20.13 -> MAC=52:54:03:00:00:bb
2018-12-01 17:49:37,634 INFO    ARP: port=1 chain=4 src IP=172.16.20.104 dst IP=172.16.20.14 -> MAC=52:54:04:00:00:bb
2018-12-01 17:49:37,634 INFO    ARP: port=1 chain=5 src IP=172.16.20.105 dst IP=172.16.20.15 -> MAC=52:54:05:00:00:bb
2018-12-01 17:49:37,634 INFO    ARP: port=1 chain=6 src IP=172.16.20.106 dst IP=172.16.20.16 -> MAC=52:54:06:00:00:bb
2018-12-01 17:49:37,635 INFO Retrying ARP for: ['172.16.20.17'] (retry 1/100)
2018-12-01 17:49:39,851 INFO    ARP: port=1 chain=7 src IP=172.16.20.107 dst IP=172.16.20.17 -> MAC=52:54:07:00:00:bb
2018-12-01 17:49:39,851 INFO ARP resolved successfully for port 1
2018-12-01 17:49:39,952 INFO Port 0: dst MAC ['52:54:00:00:00:aa', '52:54:01:00:00:aa', '52:54:02:00:00:aa', '52:54:03:00:00:aa', '52:54:04:00:00:aa', '52:54:05:00:00:aa', '52:54:06:00:00:aa', '52:54:07:00:00:aa']
2018-12-01 17:49:39,952 INFO Port 1: dst MAC ['52:54:00:00:00:bb', '52:54:01:00:00:bb', '52:54:02:00:00:bb', '52:54:03:00:00:bb', '52:54:04:00:00:bb', '52:54:05:00:00:bb', '52:54:06:00:00:bb', '52:54:07:00:00:bb']
2018-12-01 17:49:39,953 INFO Starting traffic generator to ensure end-to-end connectivity
2018-12-01 17:49:39,999 INFO Created 8 traffic streams for port 0.
2018-12-01 17:49:40,004 INFO Created 8 traffic streams for port 1.
2018-12-01 17:51:07,212 INFO Captured unique src mac 8/16, capturing return packets (retry 39/100)...
2018-12-01 17:51:09,502 INFO Captured unique src mac 8/16, capturing return packets (retry 40/100)...
2018-12-01 17:51:11,797 INFO Captured unique src mac 8/16, capturing return packets (retry 41/100)...
2018-12-01 17:51:14,089 INFO Captured unique src mac 8/16, capturing return packets (retry 42/100)...
2018-12-01 17:51:16,379 INFO Captured unique src mac 8/16, capturing return packets (retry 43/100)...
2018-12-01 17:51:18,671 INFO Captured unique src mac 8/16, capturing return packets (retry 44/100)...
2018-12-01 17:51:20,962 INFO Captured unique src mac 8/16, capturing return packets (retry 45/100)...
2018-12-01 17:51:23,252 INFO Captured unique src mac 8/16, capturing return packets (retry 46/100)...
2018-12-01 17:51:25,542 INFO Captured unique src mac 8/16, capturing return packets (retry 47/100)...
2018-12-01 17:51:27,832 INFO Captured unique src mac 8/16, capturing return packets (retry 48/100)...
2018-12-01 17:51:30,127 INFO Captured unique src mac 8/16, capturing return packets (retry 49/100)...
2018-12-01 17:51:32,421 INFO Captured unique src mac 8/16, capturing return packets (retry 50/100)...
2018-12-01 17:51:34,711 INFO Captured unique src mac 8/16, capturing return packets (retry 51/100)...
2018-12-01 17:51:37,000 INFO Captured unique src mac 8/16, capturing return packets (retry 52/100)...
2018-12-01 17:51:39,291 INFO Captured unique src mac 8/16, capturing return packets (retry 53/100)...
2018-12-01 17:51:41,600 INFO Captured unique src mac 8/16, capturing return packets (retry 54/100)...
2018-12-01 17:51:43,890 INFO Captured unique src mac 8/16, capturing return packets (retry 55/100)...
2018-12-01 17:51:46,181 INFO Captured unique src mac 8/16, capturing return packets (retry 56/100)...
2018-12-01 17:51:48,475 INFO Captured unique src mac 8/16, capturing return packets (retry 57/100)...
2018-12-01 17:51:50,769 INFO Captured unique src mac 8/16, capturing return packets (retry 58/100)...
2018-12-01 17:51:53,059 INFO Captured unique src mac 8/16, capturing return packets (retry 59/100)...
2018-12-01 17:51:55,350 INFO Captured unique src mac 8/16, capturing return packets (retry 60/100)...
2018-12-01 17:51:57,641 INFO Captured unique src mac 8/16, capturing return packets (retry 61/100)...
2018-12-01 17:51:59,931 INFO Captured unique src mac 8/16, capturing return packets (retry 62/100)...
2018-12-01 17:52:02,222 INFO Captured unique src mac 8/16, capturing return packets (retry 63/100)...
2018-12-01 17:52:04,512 INFO Captured unique src mac 8/16, capturing return packets (retry 64/100)...
2018-12-01 17:52:06,802 INFO Captured unique src mac 8/16, capturing return packets (retry 65/100)...
2018-12-01 17:52:09,098 INFO Captured unique src mac 8/16, capturing return packets (retry 66/100)...
2018-12-01 17:52:11,391 INFO Captured unique src mac 8/16, capturing return packets (retry 67/100)...
2018-12-01 17:52:13,682 INFO Captured unique src mac 8/16, capturing return packets (retry 68/100)...
2018-12-01 17:52:15,972 INFO Captured unique src mac 8/16, capturing return packets (retry 69/100)...
2018-12-01 17:52:18,262 INFO Captured unique src mac 8/16, capturing return packets (retry 70/100)...
2018-12-01 17:52:20,552 INFO Captured unique src mac 8/16, capturing return packets (retry 71/100)...
2018-12-01 17:52:22,843 INFO Captured unique src mac 8/16, capturing return packets (retry 72/100)...
2018-12-01 17:52:25,134 INFO Captured unique src mac 8/16, capturing return packets (retry 73/100)...
2018-12-01 17:52:27,431 INFO Captured unique src mac 8/16, capturing return packets (retry 74/100)...
2018-12-01 17:52:29,726 INFO Captured unique src mac 8/16, capturing return packets (retry 75/100)...
2018-12-01 17:52:32,016 INFO Captured unique src mac 8/16, capturing return packets (retry 76/100)...
2018-12-01 17:52:34,305 INFO Captured unique src mac 8/16, capturing return packets (retry 77/100)...
2018-12-01 17:52:36,595 INFO Captured unique src mac 8/16, capturing return packets (retry 78/100)...
2018-12-01 17:52:38,886 INFO Captured unique src mac 8/16, capturing return packets (retry 79/100)...
2018-12-01 17:52:41,176 INFO Captured unique src mac 8/16, capturing return packets (retry 80/100)...
2018-12-01 17:52:43,467 INFO Captured unique src mac 8/16, capturing return packets (retry 81/100)...
2018-12-01 17:52:45,762 INFO Captured unique src mac 8/16, capturing return packets (retry 82/100)...
2018-12-01 17:52:48,056 INFO Captured unique src mac 8/16, capturing return packets (retry 83/100)...
2018-12-01 17:52:50,348 INFO Captured unique src mac 8/16, capturing return packets (retry 84/100)...
2018-12-01 17:52:52,638 INFO Captured unique src mac 8/16, capturing return packets (retry 85/100)...
2018-12-01 17:52:54,928 INFO Captured unique src mac 8/16, capturing return packets (retry 86/100)...
2018-12-01 17:52:57,219 INFO Captured unique src mac 8/16, capturing return packets (retry 87/100)...
2018-12-01 17:52:59,508 INFO Captured unique src mac 8/16, capturing return packets (retry 88/100)...
2018-12-01 17:53:01,799 INFO Captured unique src mac 8/16, capturing return packets (retry 89/100)...
2018-12-01 17:53:04,090 INFO Captured unique src mac 8/16, capturing return packets (retry 90/100)...
2018-12-01 17:53:06,385 INFO Captured unique src mac 8/16, capturing return packets (retry 91/100)...
2018-12-01 17:53:08,678 INFO Captured unique src mac 8/16, capturing return packets (retry 92/100)...
2018-12-01 17:53:10,968 INFO Captured unique src mac 8/16, capturing return packets (retry 93/100)...
2018-12-01 17:53:13,259 INFO Captured unique src mac 8/16, capturing return packets (retry 94/100)...
2018-12-01 17:53:15,549 INFO Captured unique src mac 8/16, capturing return packets (retry 95/100)...
2018-12-01 17:53:17,839 INFO Captured unique src mac 8/16, capturing return packets (retry 96/100)...
2018-12-01 17:53:20,133 INFO Captured unique src mac 8/16, capturing return packets (retry 97/100)...
2018-12-01 17:53:22,424 INFO Captured unique src mac 8/16, capturing return packets (retry 98/100)...
2018-12-01 17:53:24,719 INFO Captured unique src mac 8/16, capturing return packets (retry 99/100)...
2018-12-01 17:53:27,014 INFO Captured unique src mac 8/16, capturing return packets (retry 100/100)...
2018-12-01 17:53:29,193 INFO Clean up skipped.
2018-12-01 17:53:29,221 ERROR {'status': 'ERROR', 'error_message': 'Traceback (most recent call last):\n  File "/nfvbench/nfvbench/nfvbench.py", line 614, in main\n    raise Exception(result[\'error_message\'])\nException: Traceback (most recent call last):\n  File "/nfvbench/nfvbench/nfvbench.py", line 112, in run\n    "service_chain": self.chain_runner.run(),\n  File "/nfvbench/nfvbench/chain_runner.py", line 149, in run\n    self.__setup_traffic()\n  File "/nfvbench/nfvbench/chain_runner.py", line 91, in __setup_traffic\n    self.traffic_client.ensure_end_to_end()\n  File "/nfvbench/nfvbench/traffic_client.py", line 536, in ensure_end_to_end\n    raise TrafficClientException(\'End-to-end connectivity cannot be ensured\')\nTrafficClientException: End-to-end connectivity cannot be ensured\n\n'}
Traceback (most recent call last):
  File "/nfvbench/nfvbench/nfvbench.py", line 112, in run
    "service_chain": self.chain_runner.run(),
  File "/nfvbench/nfvbench/chain_runner.py", line 149, in run
    self.__setup_traffic()
  File "/nfvbench/nfvbench/chain_runner.py", line 91, in __setup_traffic
    self.traffic_client.ensure_end_to_end()
  File "/nfvbench/nfvbench/traffic_client.py", line 536, in ensure_end_to_end
    raise TrafficClientException('End-to-end connectivity cannot be ensured')
TrafficClientException: End-to-end connectivity cannot be ensured

