2018-12-01 17:45:43,558 INFO Loading configuration file: /tmp/nfvbench/nfvbench_config.cfg
2018-12-01 17:45:43,592 INFO EXT chain with OpenStack mode disabled
2018-12-01 17:45:43,592 INFO -c /tmp/nfvbench/nfvbench_config.cfg --rate 18500000pps --flow-count 1024 --duration 30 --json /tmp/nfvbench/vsc_8c2n_18500000pps-1.json
2018-12-01 17:45:43,593 INFO Connecting to TRex (127.0.0.1)...
2018-12-01 17:45:43,729 INFO Connected to TRex
2018-12-01 17:45:43,729 INFO    Port 0: Device 158b speed=25Gbps mac=3c:fd:fe:bd:f8:60 pci=0000:3b:00.0 driver=net_i40e
2018-12-01 17:45:43,729 INFO    Port 1: Device 158b speed=25Gbps mac=3c:fd:fe:bd:f8:61 pci=0000:3b:00.1 driver=net_i40e
2018-12-01 17:45:43,730 INFO ChainRunner initialized
2018-12-01 17:45:43,731 INFO Starting 8xEXT benchmark...
2018-12-01 17:45:43,836 INFO Polling ARP until successful...
2018-12-01 17:45:44,051 INFO    ARP: port=0 chain=0 src IP=172.16.10.100 dst IP=172.16.10.10 -> MAC=52:54:00:00:00:aa
2018-12-01 17:45:44,051 INFO    ARP: port=0 chain=1 src IP=172.16.10.101 dst IP=172.16.10.11 -> MAC=52:54:01:00:00:aa
2018-12-01 17:45:44,051 INFO    ARP: port=0 chain=2 src IP=172.16.10.102 dst IP=172.16.10.12 -> MAC=52:54:02:00:00:aa
2018-12-01 17:45:44,051 INFO    ARP: port=0 chain=3 src IP=172.16.10.103 dst IP=172.16.10.13 -> MAC=52:54:03:00:00:aa
2018-12-01 17:45:44,051 INFO    ARP: port=0 chain=4 src IP=172.16.10.104 dst IP=172.16.10.14 -> MAC=52:54:04:00:00:aa
2018-12-01 17:45:44,051 INFO    ARP: port=0 chain=5 src IP=172.16.10.105 dst IP=172.16.10.15 -> MAC=52:54:05:00:00:aa
2018-12-01 17:45:44,052 INFO    ARP: port=0 chain=6 src IP=172.16.10.106 dst IP=172.16.10.16 -> MAC=52:54:06:00:00:aa
2018-12-01 17:45:44,052 INFO    ARP: port=0 chain=7 src IP=172.16.10.107 dst IP=172.16.10.17 -> MAC=52:54:07:00:00:aa
2018-12-01 17:45:44,052 INFO ARP resolved successfully for port 0
2018-12-01 17:45:44,266 INFO    ARP: port=1 chain=0 src IP=172.16.20.100 dst IP=172.16.20.10 -> MAC=52:54:00:00:00:bb
2018-12-01 17:45:44,266 INFO    ARP: port=1 chain=1 src IP=172.16.20.101 dst IP=172.16.20.11 -> MAC=52:54:01:00:00:bb
2018-12-01 17:45:44,266 INFO    ARP: port=1 chain=2 src IP=172.16.20.102 dst IP=172.16.20.12 -> MAC=52:54:02:00:00:bb
2018-12-01 17:45:44,267 INFO    ARP: port=1 chain=3 src IP=172.16.20.103 dst IP=172.16.20.13 -> MAC=52:54:03:00:00:bb
2018-12-01 17:45:44,267 INFO    ARP: port=1 chain=4 src IP=172.16.20.104 dst IP=172.16.20.14 -> MAC=52:54:04:00:00:bb
2018-12-01 17:45:44,267 INFO    ARP: port=1 chain=5 src IP=172.16.20.105 dst IP=172.16.20.15 -> MAC=52:54:05:00:00:bb
2018-12-01 17:45:44,267 INFO    ARP: port=1 chain=6 src IP=172.16.20.106 dst IP=172.16.20.16 -> MAC=52:54:06:00:00:bb
2018-12-01 17:45:44,267 INFO    ARP: port=1 chain=7 src IP=172.16.20.107 dst IP=172.16.20.17 -> MAC=52:54:07:00:00:bb
2018-12-01 17:45:44,267 INFO ARP resolved successfully for port 1
2018-12-01 17:45:44,368 INFO Port 0: dst MAC ['52:54:00:00:00:aa', '52:54:01:00:00:aa', '52:54:02:00:00:aa', '52:54:03:00:00:aa', '52:54:04:00:00:aa', '52:54:05:00:00:aa', '52:54:06:00:00:aa', '52:54:07:00:00:aa']
2018-12-01 17:45:44,369 INFO Port 1: dst MAC ['52:54:00:00:00:bb', '52:54:01:00:00:bb', '52:54:02:00:00:bb', '52:54:03:00:00:bb', '52:54:04:00:00:bb', '52:54:05:00:00:bb', '52:54:06:00:00:bb', '52:54:07:00:00:bb']
2018-12-01 17:45:44,369 INFO Starting traffic generator to ensure end-to-end connectivity
2018-12-01 17:45:44,415 INFO Created 8 traffic streams for port 0.
2018-12-01 17:45:44,420 INFO Created 8 traffic streams for port 1.
2018-12-01 17:47:09,324 INFO Captured unique src mac 8/16, capturing return packets (retry 38/100)...
2018-12-01 17:47:11,615 INFO Captured unique src mac 8/16, capturing return packets (retry 39/100)...
2018-12-01 17:47:13,905 INFO Captured unique src mac 8/16, capturing return packets (retry 40/100)...
2018-12-01 17:47:16,200 INFO Captured unique src mac 8/16, capturing return packets (retry 41/100)...
2018-12-01 17:47:18,494 INFO Captured unique src mac 8/16, capturing return packets (retry 42/100)...
2018-12-01 17:47:20,784 INFO Captured unique src mac 8/16, capturing return packets (retry 43/100)...
2018-12-01 17:47:23,076 INFO Captured unique src mac 8/16, capturing return packets (retry 44/100)...
2018-12-01 17:47:25,366 INFO Captured unique src mac 8/16, capturing return packets (retry 45/100)...
2018-12-01 17:47:27,656 INFO Captured unique src mac 8/16, capturing return packets (retry 46/100)...
2018-12-01 17:47:29,946 INFO Captured unique src mac 8/16, capturing return packets (retry 47/100)...
2018-12-01 17:47:32,236 INFO Captured unique src mac 8/16, capturing return packets (retry 48/100)...
2018-12-01 17:47:34,527 INFO Captured unique src mac 8/16, capturing return packets (retry 49/100)...
2018-12-01 17:47:36,822 INFO Captured unique src mac 8/16, capturing return packets (retry 50/100)...
2018-12-01 17:47:39,113 INFO Captured unique src mac 8/16, capturing return packets (retry 51/100)...
2018-12-01 17:47:41,402 INFO Captured unique src mac 8/16, capturing return packets (retry 52/100)...
2018-12-01 17:47:43,692 INFO Captured unique src mac 8/16, capturing return packets (retry 53/100)...
2018-12-01 17:47:45,983 INFO Captured unique src mac 8/16, capturing return packets (retry 54/100)...
2018-12-01 17:47:48,273 INFO Captured unique src mac 8/16, capturing return packets (retry 55/100)...
2018-12-01 17:47:50,563 INFO Captured unique src mac 8/16, capturing return packets (retry 56/100)...
2018-12-01 17:47:52,854 INFO Captured unique src mac 8/16, capturing return packets (retry 57/100)...
2018-12-01 17:47:55,149 INFO Captured unique src mac 8/16, capturing return packets (retry 58/100)...
2018-12-01 17:47:57,440 INFO Captured unique src mac 8/16, capturing return packets (retry 59/100)...
2018-12-01 17:47:59,728 INFO Captured unique src mac 8/16, capturing return packets (retry 60/100)...
2018-12-01 17:48:02,016 INFO Captured unique src mac 8/16, capturing return packets (retry 61/100)...
2018-12-01 17:48:04,303 INFO Captured unique src mac 8/16, capturing return packets (retry 62/100)...
2018-12-01 17:48:06,589 INFO Captured unique src mac 8/16, capturing return packets (retry 63/100)...
2018-12-01 17:48:08,877 INFO Captured unique src mac 8/16, capturing return packets (retry 64/100)...
2018-12-01 17:48:11,165 INFO Captured unique src mac 8/16, capturing return packets (retry 65/100)...
2018-12-01 17:48:13,454 INFO Captured unique src mac 8/16, capturing return packets (retry 66/100)...
2018-12-01 17:48:15,756 INFO Captured unique src mac 8/16, capturing return packets (retry 67/100)...
2018-12-01 17:48:18,048 INFO Captured unique src mac 8/16, capturing return packets (retry 68/100)...
2018-12-01 17:48:20,335 INFO Captured unique src mac 8/16, capturing return packets (retry 69/100)...
2018-12-01 17:48:22,623 INFO Captured unique src mac 8/16, capturing return packets (retry 70/100)...
2018-12-01 17:48:24,911 INFO Captured unique src mac 8/16, capturing return packets (retry 71/100)...
2018-12-01 17:48:27,200 INFO Captured unique src mac 8/16, capturing return packets (retry 72/100)...
2018-12-01 17:48:29,488 INFO Captured unique src mac 8/16, capturing return packets (retry 73/100)...
2018-12-01 17:48:31,776 INFO Captured unique src mac 8/16, capturing return packets (retry 74/100)...
2018-12-01 17:48:34,069 INFO Captured unique src mac 8/16, capturing return packets (retry 75/100)...
2018-12-01 17:48:36,361 INFO Captured unique src mac 8/16, capturing return packets (retry 76/100)...
2018-12-01 17:48:38,649 INFO Captured unique src mac 8/16, capturing return packets (retry 77/100)...
2018-12-01 17:48:40,937 INFO Captured unique src mac 8/16, capturing return packets (retry 78/100)...
2018-12-01 17:48:43,225 INFO Captured unique src mac 8/16, capturing return packets (retry 79/100)...
2018-12-01 17:48:45,513 INFO Captured unique src mac 8/16, capturing return packets (retry 80/100)...
2018-12-01 17:48:47,801 INFO Captured unique src mac 8/16, capturing return packets (retry 81/100)...
2018-12-01 17:48:50,088 INFO Captured unique src mac 8/16, capturing return packets (retry 82/100)...
2018-12-01 17:48:52,376 INFO Captured unique src mac 8/16, capturing return packets (retry 83/100)...
2018-12-01 17:48:54,668 INFO Captured unique src mac 8/16, capturing return packets (retry 84/100)...
2018-12-01 17:48:56,960 INFO Captured unique src mac 8/16, capturing return packets (retry 85/100)...
2018-12-01 17:48:59,247 INFO Captured unique src mac 8/16, capturing return packets (retry 86/100)...
2018-12-01 17:49:01,535 INFO Captured unique src mac 8/16, capturing return packets (retry 87/100)...
2018-12-01 17:49:03,827 INFO Captured unique src mac 8/16, capturing return packets (retry 88/100)...
2018-12-01 17:49:06,115 INFO Captured unique src mac 8/16, capturing return packets (retry 89/100)...
2018-12-01 17:49:08,403 INFO Captured unique src mac 8/16, capturing return packets (retry 90/100)...
2018-12-01 17:49:10,690 INFO Captured unique src mac 8/16, capturing return packets (retry 91/100)...
2018-12-01 17:49:12,983 INFO Captured unique src mac 8/16, capturing return packets (retry 92/100)...
2018-12-01 17:49:15,275 INFO Captured unique src mac 8/16, capturing return packets (retry 93/100)...
2018-12-01 17:49:17,566 INFO Captured unique src mac 8/16, capturing return packets (retry 94/100)...
2018-12-01 17:49:19,857 INFO Captured unique src mac 8/16, capturing return packets (retry 95/100)...
2018-12-01 17:49:22,146 INFO Captured unique src mac 8/16, capturing return packets (retry 96/100)...
2018-12-01 17:49:24,441 INFO Captured unique src mac 8/16, capturing return packets (retry 97/100)...
2018-12-01 17:49:26,729 INFO Captured unique src mac 8/16, capturing return packets (retry 98/100)...
2018-12-01 17:49:29,017 INFO Captured unique src mac 8/16, capturing return packets (retry 99/100)...
2018-12-01 17:49:31,304 INFO Captured unique src mac 8/16, capturing return packets (retry 100/100)...
2018-12-01 17:49:33,487 INFO Clean up skipped.
2018-12-01 17:49:33,514 ERROR {'status': 'ERROR', 'error_message': 'Traceback (most recent call last):\n  File "/nfvbench/nfvbench/nfvbench.py", line 614, in main\n    raise Exception(result[\'error_message\'])\nException: Traceback (most recent call last):\n  File "/nfvbench/nfvbench/nfvbench.py", line 112, in run\n    "service_chain": self.chain_runner.run(),\n  File "/nfvbench/nfvbench/chain_runner.py", line 149, in run\n    self.__setup_traffic()\n  File "/nfvbench/nfvbench/chain_runner.py", line 91, in __setup_traffic\n    self.traffic_client.ensure_end_to_end()\n  File "/nfvbench/nfvbench/traffic_client.py", line 536, in ensure_end_to_end\n    raise TrafficClientException(\'End-to-end connectivity cannot be ensured\')\nTrafficClientException: End-to-end connectivity cannot be ensured\n\n'}
Traceback (most recent call last):
  File "/nfvbench/nfvbench/nfvbench.py", line 112, in run
    "service_chain": self.chain_runner.run(),
  File "/nfvbench/nfvbench/chain_runner.py", line 149, in run
    self.__setup_traffic()
  File "/nfvbench/nfvbench/chain_runner.py", line 91, in __setup_traffic
    self.traffic_client.ensure_end_to_end()
  File "/nfvbench/nfvbench/traffic_client.py", line 536, in ensure_end_to_end
    raise TrafficClientException('End-to-end connectivity cannot be ensured')
TrafficClientException: End-to-end connectivity cannot be ensured

